Date,UserID,RecipeID,Event
2022-01-17 20:58:16,715,152,short_description
2022-01-17 20:58:55,715,152,long_description
2022-01-17 21:00:17,715,152,steps
2022-01-17 21:54:20,1865,1,view_recipe
2022-01-17 21:55:16,1865,1,short_description
2022-01-17 21:55:55,1865,1,long_description
2022-01-17 21:56:33,1865,1,steps
2022-01-17 22:36:04,886,154,view_recipe
2022-01-17 22:37:34,886,154,short_description
2022-01-17 22:37:54,886,154,long_description
2022-01-17 22:39:59,886,154,steps
2022-01-17 23:23:18,646,22,view_recipe
2022-01-17 23:23:24,646,22,short_description
2022-01-17 23:24:24,646,22,steps
2022-01-17 23:30:39,676,345,view_recipe
2022-01-17 23:32:58,676,345,short_description
2022-01-17 23:34:44,676,345,long_description
2022-01-17 23:36:43,676,345,steps
2022-01-17 23:38:24,676,345,view_comments
2022-01-18 00:54:56,711,23,view_recipe
2022-01-18 00:56:32,711,23,short_description
2022-01-18 00:57:24,711,23,long_description
2022-01-18 00:58:14,711,23,steps
2022-01-18 00:58:21,1528,420,view_recipe
2022-01-18 00:58:31,1528,420,steps
2022-01-18 00:59:03,711,23,view_comments
2022-01-18 00:59:19,1528,420,view_comments
2022-01-18 01:05:07,1015,348,view_recipe
2022-01-18 01:05:20,1015,348,short_description
2022-01-18 01:05:33,1015,348,steps
2022-01-18 01:18:34,1866,321,view_recipe
2022-01-18 01:19:37,1866,321,short_description
2022-01-18 01:21:42,1866,321,steps
2022-01-18 01:22:52,1866,321,view_comments
2022-01-18 02:50:38,373,330,view_recipe
2022-01-18 02:51:28,373,330,short_description
2022-01-18 02:52:32,373,330,steps
2022-01-18 02:55:09,373,330,view_comments
2022-01-18 03:19:11,1409,18,view_recipe
2022-01-18 03:21:22,1409,18,short_description
2022-01-18 03:21:56,1409,18,long_description
2022-01-18 03:22:05,1409,18,steps
2022-01-18 03:56:58,157,351,view_recipe
2022-01-18 03:58:06,157,351,short_description
2022-01-18 03:58:41,157,351,steps
2022-01-18 03:59:33,157,351,view_comments
2022-01-18 04:08:41,338,446,view_recipe
2022-01-18 04:10:59,338,446,short_description
2022-01-18 04:13:17,338,446,long_description
2022-01-18 04:14:58,338,446,steps
2022-01-18 04:16:02,338,446,view_comments
2022-01-18 04:38:15,1830,122,view_recipe
2022-01-18 04:40:17,1830,122,short_description
2022-01-18 04:40:48,1830,122,long_description
2022-01-18 04:41:24,1830,122,steps
2022-01-18 06:02:30,309,96,view_recipe
2022-01-18 06:03:38,309,96,short_description
2022-01-18 06:06:17,309,96,steps
2022-01-18 06:09:02,309,96,view_comments
2022-01-18 06:38:04,675,192,view_recipe
2022-01-18 06:40:10,675,192,short_description
2022-01-18 06:42:08,675,192,long_description
2022-01-18 06:43:46,675,192,steps
2022-01-18 08:09:34,395,288,view_recipe
2022-01-18 08:09:56,395,288,short_description
2022-01-18 08:10:07,395,288,long_description
2022-01-18 08:11:46,395,288,steps
2022-01-18 08:13:51,395,288,view_comments
2022-01-18 08:50:25,1981,110,view_recipe
2022-01-18 08:51:18,1981,110,short_description
2022-01-18 08:52:40,1981,110,long_description
2022-01-18 08:55:10,1981,110,steps
2022-01-18 09:15:07,330,460,view_recipe
2022-01-18 09:16:36,330,460,short_description
2022-01-18 09:18:23,330,460,steps
2022-01-18 10:17:11,1553,21,view_recipe
2022-01-18 10:17:52,1553,21,short_description
2022-01-18 10:20:46,1553,21,steps
2022-01-18 10:26:25,1345,159,view_recipe
2022-01-18 10:27:38,1345,159,short_description
2022-01-18 10:28:52,1345,159,steps
2022-01-18 11:00:27,1031,409,view_recipe
2022-01-18 11:00:33,1598,271,view_recipe
2022-01-18 11:01:23,1031,409,steps
2022-01-18 11:02:39,1031,409,view_comments
2022-01-18 11:02:49,1598,271,short_description
2022-01-18 11:04:35,1598,271,long_description
2022-01-18 11:07:35,1598,271,steps
2022-01-18 11:40:03,611,0,view_recipe
2022-01-18 11:40:26,611,0,short_description
2022-01-18 11:41:07,611,0,steps
2022-01-18 11:42:56,440,359,view_recipe
2022-01-18 11:43:09,440,359,short_description
2022-01-18 11:43:59,440,359,steps
2022-01-18 12:19:37,576,318,view_recipe
2022-01-18 12:22:03,576,318,short_description
2022-01-18 12:23:02,576,318,long_description
2022-01-18 12:25:55,576,318,steps
2022-01-18 12:58:36,651,327,view_recipe
2022-01-18 13:00:38,651,327,short_description
2022-01-18 13:01:48,651,327,long_description
2022-01-18 13:04:26,651,327,steps
2022-01-18 13:06:08,371,66,view_recipe
2022-01-18 13:07:08,371,66,short_description
2022-01-18 13:07:30,371,66,steps
2022-01-18 14:03:29,851,391,view_recipe
2022-01-18 14:05:36,851,391,short_description
2022-01-18 14:08:04,851,391,long_description
2022-01-18 14:08:12,851,391,steps
2022-01-18 14:44:44,1733,436,view_recipe
2022-01-18 14:46:26,1733,436,short_description
2022-01-18 14:47:16,1733,436,steps
2022-01-18 14:49:41,1733,436,view_comments
2022-01-18 16:24:12,980,68,view_recipe
2022-01-18 16:27:03,980,68,short_description
2022-01-18 16:29:42,980,68,steps
2022-01-18 17:09:43,1174,51,view_recipe
2022-01-18 17:11:03,1174,51,short_description
2022-01-18 17:13:08,1174,51,long_description
2022-01-18 17:15:50,1174,51,steps
2022-01-18 17:16:47,1069,198,view_recipe
2022-01-18 17:18:14,1174,51,view_comments
2022-01-18 17:19:18,1069,198,short_description
2022-01-18 17:20:34,1069,198,long_description
2022-01-18 17:23:24,1069,198,steps
2022-01-18 19:26:14,1303,9,view_recipe
2022-01-18 19:26:41,1303,9,short_description
2022-01-18 19:27:00,1303,9,steps
2022-01-18 19:29:34,1303,9,view_comments
2022-01-18 19:54:18,899,247,view_recipe
2022-01-18 19:55:13,899,247,short_description
2022-01-18 19:57:32,899,247,steps
2022-01-18 20:06:00,294,273,view_recipe
2022-01-18 20:08:57,294,273,short_description
2022-01-18 20:09:11,294,273,long_description
2022-01-18 20:10:06,294,273,steps
2022-01-18 21:16:29,947,81,view_recipe
2022-01-18 21:18:02,947,81,short_description
2022-01-18 21:19:41,947,81,steps
2022-01-18 21:29:30,1963,138,view_recipe
2022-01-18 21:31:36,1963,138,short_description
2022-01-18 21:32:46,1963,138,steps
2022-01-18 22:02:52,598,197,view_recipe
2022-01-18 22:03:53,598,197,short_description
2022-01-18 22:06:32,598,197,long_description
2022-01-18 22:06:46,598,197,steps
2022-01-18 22:20:36,2,19,view_recipe
2022-01-18 22:22:59,2,19,short_description
2022-01-18 22:25:08,2,19,steps
2022-01-18 23:59:12,220,24,view_recipe
2022-01-19 00:00:04,580,39,view_recipe
2022-01-19 00:00:49,220,24,short_description
2022-01-19 00:02:20,1576,291,view_recipe
2022-01-19 00:02:35,580,39,short_description
2022-01-19 00:02:47,1576,291,short_description
2022-01-19 00:03:17,220,24,steps
2022-01-19 00:03:49,580,39,steps
2022-01-19 00:04:27,1576,291,steps
2022-01-19 00:14:04,1119,41,view_recipe
2022-01-19 00:16:49,1119,41,short_description
2022-01-19 00:19:44,1119,41,steps
2022-01-19 00:25:28,1302,33,view_recipe
2022-01-19 00:26:35,1302,33,short_description
2022-01-19 00:28:48,1302,33,steps
2022-01-19 00:54:28,1105,30,view_recipe
2022-01-19 00:57:17,1105,30,short_description
2022-01-19 00:59:04,1105,30,long_description
2022-01-19 00:59:56,1105,30,steps
2022-01-19 02:04:47,1542,377,view_recipe
2022-01-19 02:05:17,1542,377,short_description
2022-01-19 02:06:05,1660,249,view_recipe
2022-01-19 02:06:40,1542,377,steps
2022-01-19 02:06:56,1660,249,short_description
2022-01-19 02:08:47,1660,249,steps
2022-01-19 02:39:06,970,87,view_recipe
2022-01-19 02:40:08,970,87,short_description
2022-01-19 02:42:15,970,87,steps
2022-01-19 02:45:11,970,87,view_comments
2022-01-19 02:50:18,508,56,view_recipe
2022-01-19 02:52:15,508,56,short_description
2022-01-19 02:53:28,508,56,steps
2022-01-19 03:30:44,1261,280,view_recipe
2022-01-19 03:32:05,1261,280,short_description
2022-01-19 03:34:30,1261,280,steps
2022-01-19 03:36:15,1261,280,view_comments
2022-01-19 04:31:00,1181,136,view_recipe
2022-01-19 04:31:31,1181,136,short_description
2022-01-19 04:34:10,1181,136,steps
2022-01-19 04:36:50,1181,136,view_comments
2022-01-19 05:25:19,1949,350,view_recipe
2022-01-19 05:28:12,1949,350,short_description
2022-01-19 05:30:16,1949,350,steps
2022-01-19 05:31:02,1949,350,view_comments
2022-01-19 06:15:05,444,421,view_recipe
2022-01-19 06:17:05,444,421,short_description
2022-01-19 06:18:20,444,421,long_description
2022-01-19 06:18:42,444,421,steps
2022-01-19 06:28:13,1582,174,view_recipe
2022-01-19 06:30:33,1582,174,steps
2022-01-19 06:30:46,1582,174,view_comments
2022-01-19 06:52:46,897,298,view_recipe
2022-01-19 06:54:05,897,298,short_description
2022-01-19 06:56:05,897,298,long_description
2022-01-19 06:56:12,897,298,steps
2022-01-19 06:56:51,897,298,view_comments
2022-01-19 06:58:31,1843,365,view_recipe
2022-01-19 06:59:50,1843,365,short_description
2022-01-19 07:00:10,1426,75,view_recipe
2022-01-19 07:01:01,1843,365,steps
2022-01-19 07:02:25,1426,75,short_description
2022-01-19 07:05:13,1426,75,steps
2022-01-19 07:06:58,1426,75,view_comments
2022-01-19 07:48:49,397,171,view_recipe
2022-01-19 07:49:29,397,171,short_description
2022-01-19 07:50:18,397,171,long_description
2022-01-19 07:51:22,397,171,steps
2022-01-19 07:56:47,90,495,view_recipe
2022-01-19 07:58:13,90,495,short_description
2022-01-19 07:58:22,90,495,long_description
2022-01-19 07:59:28,90,495,steps
2022-01-19 08:01:41,90,495,view_comments
2022-01-19 08:21:18,1089,284,view_recipe
2022-01-19 08:22:25,1089,284,short_description
2022-01-19 08:23:17,1089,284,steps
2022-01-19 08:48:07,1143,482,view_recipe
2022-01-19 08:49:01,1143,482,short_description
2022-01-19 08:51:41,1143,482,long_description
2022-01-19 08:53:31,1143,482,steps
2022-01-19 09:35:51,1233,403,view_recipe
2022-01-19 09:38:34,1233,403,short_description
2022-01-19 09:39:24,1233,403,steps
2022-01-19 10:42:37,1023,42,view_recipe
2022-01-19 10:44:26,416,421,view_recipe
2022-01-19 10:44:34,1023,42,short_description
2022-01-19 10:46:29,1023,42,long_description
2022-01-19 10:46:35,416,421,short_description
2022-01-19 10:48:44,1023,42,steps
2022-01-19 10:48:55,416,421,long_description
2022-01-19 10:49:14,416,421,steps
2022-01-19 10:51:03,416,421,view_comments
2022-01-19 10:51:36,1023,42,view_comments
2022-01-19 10:53:57,1873,27,view_recipe
2022-01-19 10:56:04,1873,27,short_description
2022-01-19 10:58:11,1873,27,long_description
2022-01-19 10:59:34,507,426,view_recipe
2022-01-19 10:59:45,507,426,short_description
2022-01-19 10:59:59,1873,27,steps
2022-01-19 11:01:23,507,426,steps
2022-01-19 11:47:55,1207,138,view_recipe
2022-01-19 11:48:28,1207,138,short_description
2022-01-19 11:50:46,1207,138,long_description
2022-01-19 11:51:19,1207,138,steps
2022-01-19 11:51:34,1207,138,view_comments
2022-01-19 12:02:22,1606,373,view_recipe
2022-01-19 12:03:07,1606,373,short_description
2022-01-19 12:04:57,853,448,view_recipe
2022-01-19 12:05:29,1606,373,long_description
2022-01-19 12:07:13,1606,373,steps
2022-01-19 12:07:17,853,448,short_description
2022-01-19 12:07:32,853,448,long_description
2022-01-19 12:07:42,853,448,steps
2022-01-19 12:08:19,853,448,view_comments
2022-01-19 12:24:05,153,380,view_recipe
2022-01-19 12:26:36,153,380,short_description
2022-01-19 12:28:03,153,380,long_description
2022-01-19 12:29:31,153,380,steps
2022-01-19 13:01:25,225,159,view_recipe
2022-01-19 13:02:12,225,159,short_description
2022-01-19 13:03:41,225,159,long_description
2022-01-19 13:05:58,225,159,steps
2022-01-19 13:16:42,885,415,view_recipe
2022-01-19 13:19:22,885,415,steps
2022-01-19 14:11:58,379,2,view_recipe
2022-01-19 14:14:31,379,2,short_description
2022-01-19 14:14:50,379,2,long_description
2022-01-19 14:15:06,379,2,steps
2022-01-19 14:50:48,1124,318,view_recipe
2022-01-19 14:51:51,1124,318,short_description
2022-01-19 14:52:07,1124,318,steps
2022-01-19 14:54:34,1124,318,view_comments
2022-01-19 15:17:59,673,10,view_recipe
2022-01-19 15:18:57,673,10,short_description
2022-01-19 15:19:20,673,10,long_description
2022-01-19 15:22:19,673,10,steps
2022-01-19 15:34:41,1728,3,view_recipe
2022-01-19 15:35:40,1728,3,short_description
2022-01-19 15:35:58,1728,3,steps
2022-01-19 15:36:26,989,145,view_recipe
2022-01-19 15:38:23,989,145,short_description
2022-01-19 15:39:07,989,145,long_description
2022-01-19 15:39:45,989,145,steps
2022-01-19 15:41:14,989,145,view_comments
2022-01-19 15:59:14,1212,447,view_recipe
2022-01-19 16:00:41,1212,447,short_description
2022-01-19 16:00:47,1212,447,steps
2022-01-19 17:45:04,255,98,view_recipe
2022-01-19 17:46:12,255,98,short_description
2022-01-19 17:48:40,255,98,steps
2022-01-19 19:27:02,1912,313,view_recipe
2022-01-19 19:27:21,1856,442,view_recipe
2022-01-19 19:29:30,1856,442,short_description
2022-01-19 19:29:40,1912,313,short_description
2022-01-19 19:31:01,1856,442,long_description
2022-01-19 19:31:31,1856,442,steps
2022-01-19 19:31:37,1856,442,view_comments
2022-01-19 19:32:00,1912,313,long_description
2022-01-19 19:33:21,1912,313,steps
2022-01-19 19:47:22,907,340,view_recipe
2022-01-19 19:48:24,907,340,short_description
2022-01-19 19:49:58,907,340,long_description
2022-01-19 19:51:45,907,340,steps
2022-01-19 20:45:04,684,44,view_recipe
2022-01-19 20:47:58,684,44,short_description
2022-01-19 20:48:57,684,44,long_description
2022-01-19 20:49:17,684,44,steps
2022-01-19 20:50:23,1649,433,view_recipe
2022-01-19 20:52:05,684,44,view_comments
2022-01-19 20:53:10,1649,433,short_description
2022-01-19 20:54:16,1649,433,long_description
2022-01-19 20:55:04,1649,433,steps
2022-01-19 20:55:34,1649,433,view_comments
2022-01-19 21:37:10,690,123,view_recipe
2022-01-19 21:39:16,690,123,short_description
2022-01-19 21:40:09,690,123,long_description
2022-01-19 21:41:17,690,123,steps
2022-01-19 21:41:41,1783,287,view_recipe
2022-01-19 21:43:41,1783,287,short_description
2022-01-19 21:46:02,1783,287,steps
2022-01-19 21:47:50,1783,287,view_comments
2022-01-19 22:21:09,885,91,view_recipe
2022-01-19 22:23:37,885,91,short_description
2022-01-19 22:26:13,885,91,steps
2022-01-19 22:26:46,885,91,view_comments
2022-01-19 23:55:31,1061,138,view_recipe
2022-01-19 23:57:22,1061,138,short_description
2022-01-19 23:58:40,1061,138,long_description
2022-01-20 00:00:57,1061,138,steps
2022-01-20 00:06:59,1129,486,view_recipe
2022-01-20 00:07:40,1129,486,short_description
2022-01-20 00:09:04,623,95,view_recipe
2022-01-20 00:09:04,1129,486,long_description
2022-01-20 00:09:22,623,95,short_description
2022-01-20 00:10:18,1129,486,steps
2022-01-20 00:10:46,623,95,long_description
2022-01-20 00:12:21,623,95,steps
2022-01-20 00:14:43,623,95,view_comments
2022-01-20 00:30:31,1649,439,view_recipe
2022-01-20 00:33:03,1649,439,short_description
2022-01-20 00:35:21,1649,439,steps
2022-01-20 00:57:58,375,9,view_recipe
2022-01-20 00:59:21,844,197,view_recipe
2022-01-20 01:00:04,375,9,short_description
2022-01-20 01:00:18,375,9,steps
2022-01-20 01:01:36,844,197,short_description
2022-01-20 01:02:44,844,197,steps
2022-01-20 01:03:55,844,197,view_comments
2022-01-20 01:46:09,1779,369,view_recipe
2022-01-20 01:47:07,1779,369,short_description
2022-01-20 01:47:55,1779,369,steps
2022-01-20 02:22:00,1368,343,view_recipe
2022-01-20 02:22:13,1368,343,short_description
2022-01-20 02:23:50,1368,343,long_description
2022-01-20 02:26:25,1368,343,steps
2022-01-20 02:32:05,749,480,view_recipe
2022-01-20 02:35:02,749,480,short_description
2022-01-20 02:36:42,749,480,long_description
2022-01-20 02:39:14,749,480,steps
2022-01-20 02:40:28,749,480,view_comments
2022-01-20 04:23:48,771,92,view_recipe
2022-01-20 04:25:01,771,92,steps
2022-01-20 04:46:18,1013,448,view_recipe
2022-01-20 04:48:27,1013,448,short_description
2022-01-20 04:50:32,1013,448,long_description
2022-01-20 04:52:33,1013,448,steps
2022-01-20 04:54:41,1013,448,view_comments
2022-01-20 05:09:51,1429,429,view_recipe
2022-01-20 05:12:16,1429,429,short_description
2022-01-20 05:13:09,1429,429,long_description
2022-01-20 05:15:46,1429,429,steps
2022-01-20 05:51:40,124,459,view_recipe
2022-01-20 05:53:42,124,459,short_description
2022-01-20 05:55:25,124,459,steps
2022-01-20 05:56:47,124,459,view_comments
2022-01-20 07:06:41,1058,433,view_recipe
2022-01-20 07:09:35,1058,433,short_description
2022-01-20 07:10:57,1058,433,long_description
2022-01-20 07:13:23,1058,433,steps
2022-01-20 07:29:53,698,491,view_recipe
2022-01-20 07:32:44,698,491,short_description
2022-01-20 07:33:07,698,491,long_description
2022-01-20 07:34:25,698,491,steps
2022-01-20 07:57:36,993,9,view_recipe
2022-01-20 07:59:59,993,9,short_description
2022-01-20 08:02:29,993,9,long_description
2022-01-20 08:03:17,993,9,steps
2022-01-20 08:03:28,993,9,view_comments
2022-01-20 08:17:57,1766,16,view_recipe
2022-01-20 08:19:43,1766,16,short_description
2022-01-20 08:20:43,1766,16,long_description
2022-01-20 08:21:12,1766,16,steps
2022-01-20 09:21:36,1306,351,view_recipe
2022-01-20 09:22:59,1306,351,short_description
2022-01-20 09:23:41,1306,351,long_description
2022-01-20 09:23:57,1306,351,steps
2022-01-20 11:19:09,1587,327,view_recipe
2022-01-20 11:20:50,1587,327,short_description
2022-01-20 11:22:44,1587,327,steps
2022-01-20 11:25:36,1587,327,view_comments
2022-01-20 11:39:12,1883,494,view_recipe
2022-01-20 11:40:39,1883,494,short_description
2022-01-20 11:41:13,1883,494,steps
2022-01-20 12:17:02,1881,438,view_recipe
2022-01-20 12:17:36,1881,438,short_description
2022-01-20 12:18:47,1881,438,long_description
2022-01-20 12:19:49,1137,86,view_recipe
2022-01-20 12:21:22,1881,438,steps
2022-01-20 12:22:14,1137,86,short_description
2022-01-20 12:22:22,1137,86,long_description
2022-01-20 12:24:18,1137,86,steps
2022-01-20 12:25:31,1137,86,view_comments
2022-01-20 13:00:36,1630,41,view_recipe
2022-01-20 13:01:21,1630,41,short_description
2022-01-20 13:03:00,1630,41,steps
2022-01-20 13:19:27,1237,292,view_recipe
2022-01-20 13:21:45,1237,292,short_description
2022-01-20 13:23:37,1237,292,steps
2022-01-20 14:47:11,646,352,view_recipe
2022-01-20 14:48:04,646,352,short_description
2022-01-20 14:49:49,646,352,long_description
2022-01-20 14:50:56,646,352,steps
2022-01-20 14:53:12,646,352,view_comments
2022-01-20 15:29:54,182,50,view_recipe
2022-01-20 15:31:17,182,50,short_description
2022-01-20 15:33:53,182,50,steps
2022-01-20 17:38:47,1819,282,view_recipe
2022-01-20 17:40:34,1819,282,short_description
2022-01-20 17:42:10,1819,282,steps
2022-01-20 18:05:05,626,491,view_recipe
2022-01-20 18:05:50,626,491,short_description
2022-01-20 18:07:56,626,491,steps
2022-01-20 18:34:11,965,204,view_recipe
2022-01-20 18:34:40,965,204,short_description
2022-01-20 18:36:24,965,204,steps
2022-01-20 18:38:11,965,204,view_comments
2022-01-20 18:39:25,12,98,view_recipe
2022-01-20 18:40:23,1181,152,view_recipe
2022-01-20 18:41:04,1181,152,short_description
2022-01-20 18:41:14,12,98,short_description
2022-01-20 18:41:22,12,98,long_description
2022-01-20 18:42:41,1181,152,steps
2022-01-20 18:43:54,12,98,steps
2022-01-20 19:26:52,1247,348,view_recipe
2022-01-20 19:28:04,1247,348,short_description
2022-01-20 19:30:53,1247,348,long_description
2022-01-20 19:32:18,1247,348,steps
2022-01-20 19:52:36,586,323,view_recipe
2022-01-20 19:55:19,586,323,short_description
2022-01-20 19:57:52,586,323,long_description
2022-01-20 19:59:07,586,323,steps
2022-01-20 20:19:58,1922,50,view_recipe
2022-01-20 20:21:37,1922,50,short_description
2022-01-20 20:23:56,1672,68,view_recipe
2022-01-20 20:24:11,1672,68,short_description
2022-01-20 20:24:28,1922,50,long_description
2022-01-20 20:24:58,1922,50,steps
2022-01-20 20:26:46,1672,68,long_description
2022-01-20 20:27:11,1672,68,steps
2022-01-20 21:07:01,1085,115,view_recipe
2022-01-20 21:08:49,1085,115,short_description
2022-01-20 21:10:13,1085,115,long_description
2022-01-20 21:11:58,1085,115,steps
2022-01-20 22:06:55,1252,368,view_recipe
2022-01-20 22:07:59,1252,368,short_description
2022-01-20 22:09:01,1252,368,steps
2022-01-20 22:10:37,1252,368,view_comments
2022-01-20 22:31:39,1585,238,view_recipe
2022-01-20 22:33:41,1585,238,short_description
2022-01-20 22:35:17,1585,238,long_description
2022-01-20 22:35:26,1585,238,steps
2022-01-20 22:36:33,1585,238,view_comments
2022-01-20 22:52:51,731,252,view_recipe
2022-01-20 22:54:57,731,252,short_description
2022-01-20 22:55:06,731,252,steps
2022-01-21 00:18:07,463,384,view_recipe
2022-01-21 00:19:56,463,384,short_description
2022-01-21 00:21:19,463,384,steps
2022-01-21 00:49:38,1964,353,view_recipe
2022-01-21 00:52:08,1964,353,short_description
2022-01-21 00:53:36,1964,353,long_description
2022-01-21 00:54:32,1964,353,steps
2022-01-21 00:54:35,1149,366,view_recipe
2022-01-21 00:56:15,1149,366,steps
2022-01-21 00:56:33,1149,366,view_comments
2022-01-21 01:39:19,349,386,view_recipe
2022-01-21 01:39:59,349,386,short_description
2022-01-21 01:40:22,349,386,steps
2022-01-21 01:47:00,161,27,view_recipe
2022-01-21 01:47:58,161,27,short_description
2022-01-21 01:48:20,161,27,steps
2022-01-21 01:49:56,1898,122,view_recipe
2022-01-21 01:50:38,1898,122,short_description
2022-01-21 01:50:48,588,399,view_recipe
2022-01-21 01:51:06,588,399,short_description
2022-01-21 01:51:12,171,179,view_recipe
2022-01-21 01:52:44,588,399,long_description
2022-01-21 01:52:52,1898,122,steps
2022-01-21 01:53:25,171,179,short_description
2022-01-21 01:54:28,171,179,long_description
2022-01-21 01:54:37,588,399,steps
2022-01-21 01:55:24,171,179,steps
2022-01-21 01:56:25,588,399,view_comments
2022-01-21 01:57:25,1311,201,view_recipe
2022-01-21 01:58:48,1311,201,short_description
2022-01-21 01:59:52,1311,201,steps
2022-01-21 01:59:58,1311,201,view_comments
2022-01-21 02:24:41,863,307,view_recipe
2022-01-21 02:24:51,863,307,short_description
2022-01-21 02:26:01,863,307,steps
2022-01-21 03:22:29,855,410,view_recipe
2022-01-21 03:25:01,855,410,short_description
2022-01-21 03:26:17,855,410,long_description
2022-01-21 03:27:12,210,496,view_recipe
2022-01-21 03:28:03,210,496,short_description
2022-01-21 03:28:10,855,410,steps
2022-01-21 03:29:28,1668,427,view_recipe
2022-01-21 03:29:59,210,496,steps
2022-01-21 03:30:11,1668,427,short_description
2022-01-21 03:30:29,1668,427,steps
2022-01-21 03:30:54,1668,427,view_comments
2022-01-21 03:30:59,855,410,view_comments
2022-01-21 03:34:01,46,483,view_recipe
2022-01-21 03:34:07,46,483,short_description
2022-01-21 03:35:46,46,483,long_description
2022-01-21 03:36:37,46,483,steps
2022-01-21 04:19:28,907,457,view_recipe
2022-01-21 04:22:11,907,457,short_description
2022-01-21 04:23:47,907,457,steps
2022-01-21 04:26:24,907,457,view_comments
2022-01-21 04:32:42,1401,431,view_recipe
2022-01-21 04:33:07,1401,431,short_description
2022-01-21 04:36:05,1401,431,steps
2022-01-21 05:33:39,1354,275,view_recipe
2022-01-21 05:36:05,1354,275,short_description
2022-01-21 05:37:07,1354,275,long_description
2022-01-21 05:37:18,1354,275,steps
2022-01-21 05:38:07,1354,275,view_comments
2022-01-21 05:48:14,1249,414,view_recipe
2022-01-21 05:50:33,1249,414,short_description
2022-01-21 05:51:03,1249,414,steps
2022-01-21 06:22:59,1468,150,view_recipe
2022-01-21 06:24:52,1468,150,short_description
2022-01-21 06:25:59,1468,150,steps
2022-01-21 06:28:35,1468,150,view_comments
2022-01-21 06:48:29,374,309,view_recipe
2022-01-21 06:49:04,374,309,short_description
2022-01-21 06:50:01,374,309,long_description
2022-01-21 06:52:16,374,309,steps
2022-01-21 06:53:02,374,309,view_comments
2022-01-21 07:21:52,1722,442,view_recipe
2022-01-21 07:24:44,1722,442,short_description
2022-01-21 07:26:45,1722,442,steps
2022-01-21 07:29:31,1477,413,view_recipe
2022-01-21 07:30:15,1477,413,short_description
2022-01-21 07:31:33,1477,413,long_description
2022-01-21 07:32:59,1371,185,view_recipe
2022-01-21 07:33:09,1477,413,steps
2022-01-21 07:33:16,1477,413,view_comments
2022-01-21 07:35:24,1371,185,short_description
2022-01-21 07:36:53,1180,109,view_recipe
2022-01-21 07:37:03,1180,109,short_description
2022-01-21 07:37:10,1371,185,steps
2022-01-21 07:39:47,1180,109,steps
2022-01-21 07:41:49,638,210,view_recipe
2022-01-21 07:43:28,638,210,short_description
2022-01-21 07:46:25,638,210,long_description
2022-01-21 07:48:41,638,210,steps
2022-01-21 07:49:11,638,210,view_comments
2022-01-21 07:57:39,509,388,view_recipe
2022-01-21 07:58:36,509,388,short_description
2022-01-21 08:00:51,509,388,steps
2022-01-21 08:32:52,140,183,view_recipe
2022-01-21 08:35:11,140,183,short_description
2022-01-21 08:37:34,140,183,steps
2022-01-21 09:23:26,1770,423,view_recipe
2022-01-21 09:25:52,1770,423,short_description
2022-01-21 09:27:20,1770,423,long_description
2022-01-21 09:28:37,1770,423,steps
2022-01-21 10:24:53,1821,21,view_recipe
2022-01-21 10:26:02,1821,21,short_description
2022-01-21 10:26:14,1821,21,steps
2022-01-21 10:29:07,1821,21,view_comments
2022-01-21 11:08:31,801,376,view_recipe
2022-01-21 11:10:24,801,376,short_description
2022-01-21 11:10:53,801,376,long_description
2022-01-21 11:12:56,801,376,steps
2022-01-21 13:01:52,180,86,view_recipe
2022-01-21 13:04:18,180,86,short_description
2022-01-21 13:05:09,1935,376,view_recipe
2022-01-21 13:05:45,180,86,steps
2022-01-21 13:06:49,1935,376,short_description
2022-01-21 13:06:51,180,86,view_comments
2022-01-21 13:09:22,1935,376,steps
2022-01-21 13:09:56,1935,376,view_comments
2022-01-21 13:55:59,859,257,view_recipe
2022-01-21 13:56:26,859,257,short_description
2022-01-21 13:58:12,859,257,steps
2022-01-21 14:02:41,1183,378,view_recipe
2022-01-21 14:05:31,1183,378,short_description
2022-01-21 14:06:46,1183,378,long_description
2022-01-21 14:08:10,1183,378,steps
2022-01-21 14:08:39,1183,378,view_comments
2022-01-21 14:29:23,675,115,view_recipe
2022-01-21 14:31:54,675,115,short_description
2022-01-21 14:32:55,675,115,steps
2022-01-21 14:34:35,675,115,view_comments
2022-01-21 14:36:14,1487,448,view_recipe
2022-01-21 14:38:40,1487,448,short_description
2022-01-21 14:38:42,1084,427,view_recipe
2022-01-21 14:40:39,1487,448,steps
2022-01-21 14:41:35,1084,427,short_description
2022-01-21 14:44:26,1084,427,steps
2022-01-21 14:46:59,1084,427,view_comments
2022-01-21 14:59:36,897,389,view_recipe
2022-01-21 15:01:10,897,389,short_description
2022-01-21 15:02:35,897,389,long_description
2022-01-21 15:04:06,897,389,steps
2022-01-21 15:06:25,897,389,view_comments
2022-01-21 15:25:43,1495,235,view_recipe
2022-01-21 15:28:42,1495,235,short_description
2022-01-21 15:30:36,1495,235,long_description
2022-01-21 15:31:26,1495,235,steps
2022-01-21 16:06:04,636,98,view_recipe
2022-01-21 16:08:59,636,98,steps
2022-01-21 16:50:07,1964,141,view_recipe
2022-01-21 16:52:17,1964,141,short_description
2022-01-21 16:52:54,1964,141,long_description
2022-01-21 16:53:09,1964,141,steps
2022-01-21 16:57:50,1642,140,view_recipe
2022-01-21 16:58:37,1642,140,short_description
